0.097,0.46900000000000003,1235452
0.098,0.46900000000000003,807333
0.099,0.433,898660
0.099,0.434,774733
0.099,0.466,816515
0.099,0.467,769827
0.099,0.468,756888
0.099,0.46900000000000003,747223
0.099,0.47000000000000003,785767
0.1,0.434,737186
0.1,0.46900000000000003,720318
0.1,0.47000000000000003,738240
0.101,0.433,884532
0.101,0.434,667907
0.101,0.437,1245106
0.101,0.46900000000000003,709297
0.101,0.47300000000000003,699494
0.10200000000000001,0.427,939407
0.10200000000000001,0.434,651326
0.10200000000000001,0.436,683807
0.10200000000000001,0.437,1119860
0.10200000000000001,0.46900000000000003,678217
0.10200000000000001,0.47200000000000003,685753
0.10200000000000001,0.47300000000000003,655073
0.10200000000000001,0.47600000000000003,713458
0.10200000000000001,0.497,832655
0.10300000000000001,0.427,903534
0.10300000000000001,0.434,648742
0.10300000000000001,0.435,645329
0.10300000000000001,0.436,647990
0.10300000000000001,0.468,693944
0.10300000000000001,0.46900000000000003,663999
0.10300000000000001,0.47000000000000003,663967
0.10300000000000001,0.47300000000000003,641821
0.10300000000000001,0.47600000000000003,670299
0.10300000000000001,0.49,731497
0.10300000000000001,0.491,749584
0.10300000000000001,0.497,799653
0.10400000000000001,0.427,824972
0.10400000000000001,0.434,647736
0.10400000000000001,0.435,643098
0.10400000000000001,0.47000000000000003,657962
0.10400000000000001,0.47300000000000003,626256
0.10400000000000001,0.47500000000000003,622368
0.10400000000000001,0.47600000000000003,581643
0.10400000000000001,0.47700000000000004,599178
0.10400000000000001,0.47800000000000004,890877
0.10400000000000001,0.489,1071245
0.10400000000000001,0.49,722721
0.10400000000000001,0.497,775330
0.105,0.426,782928
0.105,0.427,744662
0.105,0.428,683464
0.105,0.429,674517
0.105,0.43,670205
0.105,0.435,635469
0.105,0.436,639018
0.105,0.47000000000000003,637404
0.105,0.47300000000000003,613460
0.105,0.47500000000000003,558782
0.105,0.47600000000000003,543054
0.105,0.47700000000000004,541884
0.105,0.49,695791
0.105,0.494,732532
0.105,0.497,772929
0.106,0.428,681486
0.106,0.429,671239
0.106,0.43,636510
0.106,0.431,635370
0.106,0.432,634816
0.106,0.433,626927
0.106,0.434,609150
0.106,0.435,613285
0.106,0.436,622558
0.106,0.437,636917
0.106,0.438,707504
0.106,0.47000000000000003,636726
0.106,0.47100000000000003,582631
0.106,0.47300000000000003,606012
0.106,0.47500000000000003,531864
0.106,0.47700000000000004,540319
0.106,0.49,677832
0.106,0.494,649645
0.106,0.497,763316
0.107,0.434,608705
0.107,0.46900000000000003,668350
0.107,0.47000000000000003,597994
0.107,0.47100000000000003,577379
0.107,0.47300000000000003,531404
0.107,0.47500000000000003,529528
0.107,0.47700000000000004,516260
0.107,0.49,641866
0.107,0.494,633738
0.107,0.497,715653
0.108,0.429,644813
0.108,0.43,629445
0.108,0.431,613897
0.108,0.432,613870
0.108,0.433,610233
0.108,0.434,605959
0.108,0.47000000000000003,581995
0.108,0.47100000000000003,573248
0.108,0.47200000000000003,561702
0.108,0.47300000000000003,519815
0.108,0.47400000000000003,505815
0.108,0.47500000000000003,500664
0.108,0.47600000000000003,500338
0.108,0.47700000000000004,512818
0.108,0.49,630879
0.108,0.491,625862
0.108,0.492,603732
0.108,0.493,607800
0.108,0.494,611957
0.108,0.495,633950
0.108,0.496,657782
0.108,0.497,689009
0.108,0.498,729130
0.109,0.434,605180
0.109,0.47000000000000003,630170
0.109,0.47300000000000003,552749
0.109,0.47600000000000003,495688
0.109,0.48,589145
0.109,0.491,585447
0.109,0.492,591589
0.109,0.493,607021
0.11,0.433,588672
0.11,0.434,572048
0.11,0.47600000000000003,489878
0.11,0.47700000000000004,485487
0.11,0.47900000000000004,530982
0.11,0.48,578391
0.11,0.491,573190
0.11,0.492,576534
0.111,0.424,832266
0.111,0.434,538082
0.111,0.47700000000000004,483465
0.111,0.47800000000000004,493893
0.111,0.47900000000000004,494033
0.111,0.48,540194
0.111,0.487,759742
0.111,0.488,562842
0.111,0.489,559184
0.111,0.491,543721
0.112,0.424,795424
0.112,0.425,787522
0.112,0.426,731532
0.112,0.427,700927
0.112,0.43,648949
0.112,0.432,555194
0.112,0.433,541619
0.112,0.434,537987
0.112,0.47700000000000004,482837
0.112,0.489,544957
0.112,0.491,537386
0.113,0.422,953005
0.113,0.423,893747
0.113,0.424,811267
0.113,0.427,669450
0.113,0.428,622010
0.113,0.429,619781
0.113,0.43,592718
0.113,0.431,588961
0.113,0.432,571909
0.113,0.434,535886
0.113,0.435,593025
0.113,0.47700000000000004,475769
0.113,0.47800000000000004,479801
0.113,0.489,527101
0.113,0.49,528641
0.113,0.491,530157
0.113,0.492,537995
0.113,0.493,569869
0.113,0.494,577499
0.113,0.495,592974
0.113,0.496,623414
0.113,0.497,665046
0.113,0.498,706539
0.114,0.434,535423
0.114,0.47300000000000003,505199
0.114,0.47400000000000003,482348
0.114,0.47700000000000004,470848
0.114,0.487,517277
0.114,0.489,514676
0.115,0.43,637094
0.115,0.431,618845
0.115,0.432,542137
0.115,0.433,539200
0.115,0.434,533518
0.115,0.438,624641
0.115,0.439,879653
0.115,0.47300000000000003,634900
0.115,0.47400000000000003,477244
0.115,0.47500000000000003,470417
0.115,0.47600000000000003,468128
0.115,0.47700000000000004,467572
0.115,0.47800000000000004,467374
0.115,0.48,521029
0.115,0.487,486304
0.115,0.488,500563
0.115,0.489,510776
0.115,0.49,515117
0.116,0.43,690703
0.116,0.434,527608
0.116,0.438,536692
0.116,0.47800000000000004,463340
0.116,0.47900000000000004,464596
0.116,0.48,484023
0.116,0.481,537623
0.116,0.486,480693
0.116,0.487,481412
0.117,0.434,526769
0.117,0.436,515265
0.117,0.437,516499
0.117,0.438,524966
0.117,0.47800000000000004,462208
0.117,0.485,475604
0.117,0.486,475603
0.117,0.487,502567
0.117,0.488,541073
0.11800000000000001,0.434,524606
0.11800000000000001,0.435,518886
0.11800000000000001,0.436,508501
0.11800000000000001,0.437,507898
0.11800000000000001,0.444,733987
0.11800000000000001,0.47800000000000004,461179
0.11800000000000001,0.47900000000000004,456913
0.11800000000000001,0.486,469517
0.11900000000000001,0.437,506751
0.11900000000000001,0.438,507090
0.11900000000000001,0.444,539888
0.11900000000000001,0.47300000000000003,492949
0.11900000000000001,0.47900000000000004,447742
0.11900000000000001,0.486,464636
0.12,0.433,549809
0.12,0.436,493660
0.12,0.437,488863
0.12,0.441,870599
0.12,0.444,502790
0.12,0.459,678190
0.12,0.47300000000000003,490911
0.12,0.47900000000000004,444208
0.12,0.483,451707
0.12,0.484,460322
0.12,0.485,460833
0.12,0.486,461812
0.121,0.43,679058
0.121,0.431,557270
0.121,0.433,517533
0.121,0.434,506658
0.121,0.435,501574
0.121,0.436,493409
0.121,0.437,473344
0.121,0.441,493017
0.121,0.443,483416
0.121,0.444,487010
0.121,0.455,641760
0.121,0.459,576599
0.121,0.46,547233
0.121,0.47300000000000003,461666
0.121,0.47400000000000003,458203
0.121,0.47500000000000003,450154
0.121,0.47900000000000004,441844
0.121,0.483,450391
0.121,0.507,901394
0.122,0.431,532854
0.122,0.432,523188
0.122,0.433,518914
0.122,0.436,480820
0.122,0.437,464890
0.122,0.438,462858
0.122,0.439,459399
0.122,0.44,458105
0.122,0.441,479254
0.122,0.443,453167
0.122,0.444,498393
0.122,0.445,650319
0.122,0.455,588380
0.122,0.458,568248
0.122,0.46,542659
0.122,0.47500000000000003,450005
0.122,0.47800000000000004,440165
0.122,0.47900000000000004,437078
0.122,0.48,435642
0.122,0.481,436320
0.122,0.482,441162
0.122,0.483,442737
0.122,0.484,445297
0.122,0.507,772800
0.123,0.44,457575
0.123,0.441,448938
0.123,0.442,445196
0.123,0.443,444915
0.123,0.455,551209
0.123,0.458,508281
0.123,0.459,518767
0.123,0.46,525645
0.123,0.47300000000000003,458955
0.123,0.47500000000000003,448070
0.123,0.48,429541
0.123,0.506,747496
0.123,0.507,746031
0.124,0.425,922961
0.124,0.427,745312
0.124,0.428,702091
0.124,0.439,477809
0.124,0.44,457859
0.124,0.441,454929
0.124,0.443,439381
0.124,0.445,478390
0.124,0.446,473447
0.124,0.447,459303
0.124,0.448,485892
0.124,0.449,487774
0.124,0.455,485195
0.124,0.456,460331
0.124,0.458,452915
0.124,0.459,476642
0.124,0.47100000000000003,492406
0.124,0.47200000000000003,457323
0.124,0.47300000000000003,452174
0.124,0.47400000000000003,451344
0.124,0.47500000000000003,433216
0.124,0.47600000000000003,432345
0.124,0.47700000000000004,432263
0.124,0.48,425724
0.124,0.507,724310
0.124,0.508,818017
0.125,0.425,669819
0.125,0.426,653149
0.125,0.428,561401
0.125,0.443,433016
0.125,0.444,433473
0.125,0.447,444532
0.125,0.456,438464
0.125,0.457,434371
0.125,0.458,443536
0.125,0.47700000000000004,428307
0.125,0.47800000000000004,425859
0.125,0.48,424495
0.125,0.481,431836
0.125,0.482,431842
0.125,0.491,505368
0.125,0.498,806226
0.125,0.499,720582
0.125,0.5,550009
0.125,0.501,551213
0.125,0.502,553726
0.125,0.503,582297
0.125,0.504,628621
0.125,0.505,630942
0.125,0.506,659747
0.125,0.507,714401
0.126,0.426,608083
0.126,0.427,586162
0.126,0.428,554449
0.126,0.429,549983
0.126,0.431,531692
0.126,0.434,500073
0.126,0.435,494276
0.126,0.436,481459
0.126,0.437,475076
0.126,0.443,430943
0.126,0.447,431282
0.126,0.448,443016
0.126,0.449,566527
0.126,0.457,423221
0.126,0.458,430683
0.126,0.47800000000000004,423640
0.126,0.47900000000000004,421963
0.126,0.48,415842
0.126,0.483,428634
0.126,0.488,453611
0.126,0.491,477904
0.126,0.498,536303
0.126,0.499,541553
0.126,0.5,543845
0.126,0.502,671882
0.126,0.505,830979
0.127,0.429,537141
0.127,0.43,535157
0.127,0.431,528001
